"sim","n1","n0","prop_obs_s0","prop_obs_s1","delta.s.true","delta.true","R.true","betahat1","betahat1_star","R.model","betahat1_star.complete","R.model.complete","betahat1_star.ipw","R.model.ipw","betahat1_star.smle","R.model.smle"
"4-840",1000,1000,0.5,0.5,6,12,0.5,11.5514895205126,6.27450561589534,0.456822810187955,6.21890431395089,0.461636154981778,6.28263371134511,0.461636154981778,6.2151732219105,0.46195915159912
"4-841",1000,1000,0.5,0.5,6,12,0.5,11.8252526137077,6.20794394709526,0.475026525868964,6.27588477552276,0.469281124003405,6.28001622101075,0.469281124003405,6.25310466925228,0.471207518898688
"4-842",1000,1000,0.5,0.5,6,12,0.5,12.178868302211,6.19141286965302,0.49162658499813,6.22311193903113,0.489023792309062,6.07606019548052,0.489023792309062,6.24087960532904,0.48756489926112
"4-843",1000,1000,0.5,0.5,6,12,0.5,12.488546986315,6.29230672712172,0.496153817252173,6.24069347765705,0.500286663893277,6.27357726668114,0.500286663893277,6.21254585581042,0.502540538733759
"4-844",1000,1000,0.5,0.5,6,12,0.5,12.2534502932865,6.13840604866984,0.499046725473479,6.12782456554766,0.499910276789142,6.06762468936803,0.499910276789142,6.15112966042776,0.498008355752838
"4-845",1000,1000,0.5,0.5,6,12,0.5,11.7497104533469,6.19889861590674,0.472421159609,6.1922873227153,0.472983836724976,6.23634662408489,0.472983836724976,6.17493471337128,0.474460690934526
"4-846",1000,1000,0.5,0.5,6,12,0.5,12.0746350764101,6.09222036826286,0.495453044360318,6.1236392422884,0.492850988577537,6.05054243526641,0.492850988577537,6.06167873737626,0.497982448412145
"4-847",1000,1000,0.5,0.5,6,12,0.5,12.1554172475195,6.11217435520288,0.49716457849687,6.26271959755007,0.484779545611396,6.2308133728797,0.484779545611396,6.26956740767097,0.484216191019657
"4-848",1000,1000,0.5,0.5,6,12,0.5,12.2808465357798,6.36663941163732,0.481579759743082,6.39022273782694,0.4796594258214,6.50167344658536,0.4796594258214,6.44073397176579,0.475546416690337
"4-849",1000,1000,0.5,0.5,6,12,0.5,12.0275971210595,6.25305178769824,0.480107977947683,6.14113945546565,0.489412607218699,6.07902646573088,0.489412607218699,6.19593553405702,0.484856744726812
"4-850",1000,1000,0.5,0.5,6,12,0.5,11.5258954817464,6.21827874928248,0.460494955977139,6.00402598047152,0.479083773579231,6.06040333110417,0.479083773579231,6.07568948714483,0.472866164996298
"4-851",1000,1000,0.5,0.5,6,12,0.5,11.9522020692781,6.33474910102164,0.469993138979429,6.21276142095489,0.480199432293388,6.21467328370955,0.480199432293388,6.27698751903832,0.474825853624691
"4-852",1000,1000,0.5,0.5,6,12,0.5,12.3529559792722,6.15975379740394,0.501353861558336,6.14813802949357,0.502294184500461,5.98986108739272,0.502294184500461,6.18313881952673,0.499460790607381
"4-853",1000,1000,0.5,0.5,6,12,0.5,11.3457161896551,6.1453130479444,0.458358296186926,6.16863705547882,0.456302541649747,6.21786418439072,0.456302541649747,6.16539516044461,0.456588279013526
"4-854",1000,1000,0.5,0.5,6,12,0.5,12.4870267393024,6.48225473859742,0.48088084746429,6.4798664733542,0.481072107184725,6.58687755287977,0.481072107184725,6.47016559529043,0.481848983719571
"4-855",1000,1000,0.5,0.5,6,12,0.5,11.5953142884289,6.03298460012851,0.479704952357446,6.0713176106163,0.476399047098281,6.0887759688129,0.476399047098281,6.09441931580927,0.47440671600502
"4-856",1000,1000,0.5,0.5,6,12,0.5,11.8260779353209,6.23051264229861,0.473154779092911,6.17442039341785,0.477897877285527,6.14103841902961,0.477897877285527,6.23633836110483,0.472662162788665
"4-857",1000,1000,0.5,0.5,6,12,0.5,12.3501986084208,5.90346425410542,0.521994387193074,5.89568642755406,0.522624160591702,5.77915247518397,0.522624160591702,5.86359549761219,0.525222574670646
"4-858",1000,1000,0.5,0.5,6,12,0.5,12.2453949944659,6.39374788277314,0.477865116996008,6.5003121842615,0.469162718948699,6.46858016395491,0.469162718948699,6.49214638840632,0.469829565208773
"4-859",1000,1000,0.5,0.5,6,12,0.5,11.884229308466,6.05554567890164,0.490455331875176,6.05759696995921,0.49028272572594,6.07541058726403,0.49028272572594,6.08142014686265,0.4882781214487
"4-860",1000,1000,0.5,0.5,6,12,0.5,12.8745189178624,6.33912300288063,0.507622533834209,6.36329748564858,0.505744833943271,6.4169608889632,0.505744833943271,6.35274712495584,0.506564310054187
"4-861",1000,1000,0.5,0.5,6,12,0.5,11.7942744805916,6.23334514562715,0.471493973123604,6.17935421275995,0.476071697082466,6.09724101619702,0.476071697082466,6.25896966314134,0.469321349656484
"4-862",1000,1000,0.5,0.5,6,12,0.5,11.3472701677245,6.28071348099335,0.446500049072784,6.37075499633233,0.438564967418072,6.43151736838095,0.438564967418072,6.32778160036714,0.442352080558941
"4-863",1000,1000,0.5,0.5,6,12,0.5,11.8211559353836,6.07687560247202,0.485932201919235,6.10240499720594,0.483772565850354,6.1389694789037,0.483772565850354,6.07872529661954,0.485775728714953
"4-864",1000,1000,0.5,0.5,6,12,0.5,11.7677285690158,6.5878723796791,0.44017468273148,6.58616547883612,0.440319732035853,6.64869639180146,0.440319732035853,6.58486337785765,0.440430382189859
"4-865",1000,1000,0.5,0.5,6,12,0.5,12.2950516233173,6.24214953890267,0.492303917857118,6.31971799524202,0.485995001171299,6.23777072570265,0.485995001171299,6.35410341828992,0.483198313194594
"4-866",1000,1000,0.5,0.5,6,12,0.5,12.1146926923118,6.11951338826565,0.494868459011822,6.29280500236243,0.480564207265779,6.33743716555336,0.480564207265779,6.3107798371762,0.479080485369542
"4-867",1000,1000,0.5,0.5,6,12,0.5,12.1375886095809,6.16596854826812,0.491993941580706,6.12105526947532,0.495694287690422,6.23486337857923,0.495694287690422,6.11150791656155,0.496480881570053
"4-868",1000,1000,0.5,0.5,6,12,0.5,12.2115771002466,6.17901368309113,0.494003630131741,6.15302365954994,0.496131940285936,6.2500424351407,0.496131940285936,6.14477427057766,0.496807478662721
"4-869",1000,1000,0.5,0.5,6,12,0.5,11.5404593724014,6.11720447599587,0.46993405733701,6.06433011260419,0.474515708871449,6.04826422328081,0.474515708871449,6.06342601663127,0.474594050291295
"4-870",1000,1000,0.5,0.5,6,12,0.5,12.5324994812912,6.26710726875758,0.49993157565151,6.18042026291976,0.506848552266369,6.11057651427089,0.506848552266369,6.14845226465258,0.50939936013314
"4-871",1000,1000,0.5,0.5,6,12,0.5,12.2565072800795,6.36826392945375,0.480417725545345,6.38215066883519,0.47928471602933,6.41346143753152,0.47928471602933,6.37983084705842,0.479473988692721
"4-872",1000,1000,0.5,0.5,6,12,0.5,11.9002798307541,6.31564781845908,0.469285772412055,6.45370497071672,0.457684603849544,6.36085840382802,0.457684603849544,6.47069652092083,0.456256776063494
"4-873",1000,1000,0.5,0.5,6,12,0.5,11.5714463212311,6.17030850887531,0.466764280144123,6.17639190831763,0.466238555072819,6.11179156073601,0.466238555072819,6.16460966286008,0.467256772254187
"4-874",1000,1000,0.5,0.5,6,12,0.5,11.6695314894185,6.28182470864296,0.461690067477082,6.22319057449706,0.466714616594505,6.17317795417411,0.466714616594505,6.19220634603325,0.469369755619744
"4-875",1000,1000,0.5,0.5,6,12,0.5,11.9296953184947,6.13701955698014,0.485567787513747,6.14728633434184,0.484707180676137,6.0749535089308,0.484707180676137,6.07832522054776,0.4904878072515
"4-876",1000,1000,0.5,0.5,6,12,0.5,11.8642508975589,6.24881154648685,0.473307535347842,5.99558871110123,0.494650883324217,5.9936595659211,0.494650883324217,6.04840031781012,0.490199560845884
"4-877",1000,1000,0.5,0.5,6,12,0.5,11.5455788338396,6.27816351598299,0.456227911451097,6.53199936021209,0.434242366344851,6.57155990704672,0.434242366344851,6.5130055188772,0.435887484498582
"4-878",1000,1000,0.5,0.5,6,12,0.5,11.7829099582668,6.29861759106596,0.465444647088481,6.27563326505657,0.46739529646888,6.33416588836905,0.46739529646888,6.27963885940354,0.46705534696904
"4-879",1000,1000,0.5,0.5,6,12,0.5,11.8429183778915,5.97307835624374,0.495641347373099,5.93682134772046,0.498702840103722,5.96402959072145,0.498702840103722,5.96017321268258,0.496731040229991
"4-880",1000,1000,0.5,0.5,6,12,0.5,11.8752358755743,6.37434811651104,0.463223452291825,6.33731600244688,0.466341884165699,6.34194605806838,0.466341884165699,6.35414150997722,0.464925027464356
"4-881",1000,1000,0.5,0.5,6,12,0.5,12.2035426158072,6.15534382311949,0.495610084964468,6.11218545171223,0.499146629455356,5.98777048774986,0.499146629455356,6.15907621126263,0.495304240320773
