"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","smle_param_delta","smle_param_delta.s","smle_param_R.s"
44,12.1425119172771,6.13358833469604,0.494866599556819,12.1425119172771,6.10613432852853,0.497127581992294,12.3036481676688,6.18748970500436,0.497101215778936,12.3036481676688,6.15058648003574,0.500100588360606,12.0930599583023,6.18217416750486,0.488783303082806,12.4936135517347,6.15918695174941,0.507013169068749,12.142511917277,6.06874130515228,0.500207094998411
45,12.0511831931336,6.01630636480834,0.500770482998196,12.0511831931336,6.08757820820765,0.494856387904204,12.3011784273714,6.09343787247774,0.504646005384394,12.3011784273714,6.15859643930631,0.499349068410975,12.0765362158862,6.08094207046716,0.496466373986612,12.47774873253,6.16359945401265,0.506032731854594,12.0511831931334,6.10004935574126,0.493821539513483
46,11.6119939580711,6.1150531469497,0.473384746062553,11.6119939580711,6.08876550173292,0.475648581654588,11.8050982383739,6.08566194382386,0.484488665749374,11.8050982383739,6.05453981097684,0.487124995597596,11.4854511535947,6.06756382456297,0.471717415065238,12.0938448256944,6.06779216851182,0.498274348979549,11.611993958071,6.0071093265792,0.482680636222351
47,11.9289779229944,6.00786689531388,0.496363650423639,11.9289779229944,5.91175738607895,0.504420460475209,12.3943663582716,5.97337527198749,0.518057228637504,12.3943663582716,5.88540859826066,0.525154539720948,11.951288210578,5.9490517359662,0.502225063010301,12.725295985294,5.90957029857011,0.53560449160479,11.9289779229945,5.84083471213041,0.510365871256118
48,11.7328334271494,6.21228488990569,0.470521342651071,11.7328334271494,6.17336641929273,0.473838399085446,12.0356385853328,6.17920383303802,0.486591111121576,12.0356385853328,6.17605501803603,0.486852735378541,11.7488938429703,6.18461942249151,0.473599855003206,12.2766248151187,6.19236547619075,0.495597074159599,11.7328334271495,6.1192320403065,0.478452321146337
49,11.717115394487,6.0495363298519,0.48370088317998,11.717115394487,6.11901445934163,0.477771255694838,11.8294198606039,6.08595887063903,0.485523470943202,11.8294198606039,6.157269294352,0.479495244322346,11.7266356695589,6.08537121213183,0.481064187239243,11.8988447052154,6.16039802849728,0.482269230239042,11.7171153944871,6.0909616737002,0.480165427357148
50,11.9284284058577,6.0259559434247,0.494823983646872,11.9284284058577,6.02783362040048,0.494666571713639,12.0189135185633,5.99318488614646,0.501353855580213,12.0189135185633,6.03927255032217,0.497519260705683,11.813880802299,5.97689486330956,0.494078621298899,12.219946720996,6.04675190217998,0.50517362798394,11.9284284058578,5.98114095377704,0.498580973932844
51,11.0638782143967,5.67892575182119,0.486714726809666,11.0638782143967,5.63272566033145,0.490890486032107,11.4728436326511,5.72621082370536,0.500890014101745,11.4728436326511,5.71200432380353,0.502128286003351,11.1716928039808,5.71581919738119,0.488365881727032,11.6972756524354,5.72946357328003,0.510188205910395,11.0638782143963,5.66682036371692,0.487808862868422
52,12.0240011749047,5.85019431956142,0.513456940459108,12.0240011749047,5.97006745854101,0.5034874521635,12.5368438374393,5.85238677266612,0.533184998668573,12.5368438374393,5.95224318416159,0.525219962748028,11.9830776143685,5.81577858373958,0.514667369193532,12.9531635570248,5.97361919985087,0.538829323543032,12.0240011749048,5.8568724789371,0.512901538037027
53,11.942964899633,6.12521715854269,0.487127592685892,11.942964899633,6.06847060113738,0.49187905581772,12.4425220920552,6.10498379972319,0.509345150882124,12.4425220920552,6.04901112571638,0.513843649947884,12.0807242390794,6.11314004880722,0.493975698159545,12.6693448421799,6.0657589348196,0.521225524257187,11.9429648996325,6.00904298290262,0.496855007663336
